,Names,Price,Rating,Total_reviews,Storage,Display,Camera,Battery,Processor,Warranty
87,"POCO M6 5G (Orion Blue, 128 GB)","₹9,999",4.3,"10,458 Ratings & 743 Reviews",6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
88,"Motorola G34 5G (Ocean Green, 128 GB)","₹10,999",4.2,"13,135 Ratings & 1,402 Reviews",6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
89,"realme C53 (Champion Black, 64 GB)","₹8,999",4.4,"1,06,383 Ratings & 4,890 Reviews",6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
90,"POCO M6 5G (Galactic Black, 128 GB)","₹9,999",4.3,"10,458 Ratings & 743 Reviews",6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
91,"Infinix Note 30 5G (Magic Black, 128 GB)","₹14,999",4.1,"4,226 Ratings & 442 Reviews",6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
92,"REDMI 13C (Starfrost White, 128 GB)","₹7,999",4.3,"1,914 Ratings & 131 Reviews",6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
93,"POCO C51 (Power Black, 128 GB)","₹5,999",4.1,"7,363 Ratings & 405 Reviews",6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
94,"Motorola G34 5G (Charcoal Black, 128 GB)","₹10,999",4.2,"13,135 Ratings & 1,402 Reviews",6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
95,"POCO M6 5G (Orion Blue, 128 GB)","₹10,999",4.3,"7,944 Ratings & 500 Reviews",6 GB RAM | 128 GB ROM,16.21 cm (6.38 inch) Full HD+ Display,64 MP (OIS) + 2MP | 16MP Front Camera,4500 mAh Battery,Snapdragon 695 Processor,1 Year of Device & 6 Months for Inbox Accessories
96,"Infinix SMART 8 HD (Galaxy White, 64 GB)","₹6,399",4.3,"20,110 Ratings & 1,671 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
97,"Infinix SMART 8 HD (Timber Black, 64 GB)","₹6,399",4.3,"20,110 Ratings & 1,671 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
98,"Motorola Edge 40 Neo (Caneel Bay, 128 GB)","₹22,999",4.3,"31,825 Ratings & 4,057 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
99,"Motorola e13 (Cosmic Black, 64 GB)","₹6,499",4.1,"96,370 Ratings & 7,554 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
100,"Google Pixel 8 (Mint, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
101,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
102,"realme 11x 5G (Purple Dawn, 128 GB)","₹13,999",4.3,"14,839 Ratings & 979 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
103,"Motorola g54 5G (Pearl Blue, 128 GB)","₹13,999",4.2,"70,216 Ratings & 6,978 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
104,"Google Pixel 7 (Lemongrass, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
105,"realme 11x 5G (Midnight Black, 128 GB)","₹13,999",4.3,"14,839 Ratings & 979 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
106,"POCO C65 (Pastel Green, 128 GB)","₹7,499",4.2,"8,103 Ratings & 627 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
107,"POCO C65 (Pastel Blue, 128 GB)","₹7,499",4.2,"8,103 Ratings & 627 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
108,"Motorola g84 5G (Marshmallow Blue, 256 GB)","₹17,999",4.2,"32,933 Ratings & 3,437 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
109,Nokia 105 Classic without Charger,₹999,4.1,315 Ratings & 14 Reviews,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
110,"POCO M6 5G (Galactic Black, 128 GB)","₹10,999",4.3,"7,944 Ratings & 500 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
111,"vivo T2 5G (Velocity Wave, 128 GB)","₹17,999",4.3,"17,105 Ratings & 1,213 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
112,"MOTOROLA g24 Power (Glacier Blue, 128 GB)","₹8,999",4.2,889 Ratings & 91 Reviews,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
113,"POCO M6 Pro 5G (Power Black, 128 GB)","₹11,999",4.3,"72,346 Ratings & 4,906 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
114,"realme C51 (Mint Green, 128 GB)","₹8,999",4.3,"71,639 Ratings & 3,163 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
115,"Motorola G34 5G (Ice Blue, 128 GB)","₹10,999",4.2,"13,135 Ratings & 1,402 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
116,"Motorola Edge 40 Neo (Soothing Sea, 128 GB)","₹22,999",4.3,"31,825 Ratings & 4,057 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
117,"POCO M6 Pro 5G (Forest Green, 128 GB)","₹11,999",4.3,"72,346 Ratings & 4,906 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
118,"realme C51 (Mint Green, 64 GB)","₹8,499",4.3,"71,639 Ratings & 3,163 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
119,"realme C51 (Carbon Black, 64 GB)","₹8,499",4.3,"71,639 Ratings & 3,163 Reviews",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.76 cm (6.6 inch) HD+ Display,13MP + AI Lens | 8MP Front Camera,5000 mAh Battery,T606 Processor,1 Year on Handset and 6 Months on Accessories
120,"Google Pixel 8 (Mint, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
121,"Google Pixel 7 (Snow, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
122,SAMSUNG Guru Music 2 SM-B315E,"₹1,065",4,"12,966 Ratings & 932 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
123,"MOTOROLA G04 (Satin Blue, 64 GB)","₹6,999",4.2,453 Ratings & 64 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
124,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
125,"Motorola Edge 40 Neo (Caneel Bay, 256 GB)","₹24,999",4.3,"37,734 Ratings & 5,029 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
126,itel Magic X Pro 4G| 2500mAh Big Battery| Expandable Storage upto 64GB,"₹1,730",3.9,"8,233 Ratings & 908 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
127,"Motorola e13 (Little Boy Blue, 128 GB)","₹7,499",4.1,"29,497 Ratings & 1,817 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
128,Kechaoda A26,₹950,4,"20,326 Ratings & 1,323 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
129,"MOTOROLA g24 Power (Glacier Blue, 128 GB)","₹7,999",4.2,810 Ratings & 108 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
130,"POCO C65 (Matte Black, 128 GB)","₹8,299",4.2,"2,452 Ratings & 191 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
131,"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 128 GB)","₹18,248",4.4,"58,468 Ratings & 4,116 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
132,"Motorola G32 (Satin Maroon, 128 GB)","₹9,999",4.1,"1,12,998 Ratings & 9,468 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
133,Micromax J3,₹859,4.1,122 Ratings & 7 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
134,SAMSUNG Guru Music 2,"₹1,370",4.2,"2,24,406 Ratings & 20,386 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
135,SAMSUNG Guru Music 2,"₹1,190",4.2,"2,24,406 Ratings & 20,386 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
136,"MOTOROLA G04 (Concord Black, 64 GB)","₹6,999",4.2,453 Ratings & 64 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
137,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","₹1,199",4.1,"94,158 Ratings & 6,081 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
138,"Motorola g54 5G (Pearl Blue, 256 GB)","₹15,999",4.2,"63,194 Ratings & 5,961 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
139,"SAMSUNG Galaxy M14 5G (Icy Silver, 128 GB)","₹12,499",4.2,"16,655 Ratings & 1,149 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
140,"POCO M6 Pro 5G (Power Black, 256 GB)","₹13,999",4.2,"8,786 Ratings & 759 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
141,"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Buttons","₹2,001",4.3,"1,048 Ratings & 74 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
142,"Infinix Note 30 5G (Sunset Gold, 128 GB)","₹14,999",4.1,"4,226 Ratings & 442 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
143,"MOTOROLA G04 (Concord Black, 128 GB)","₹7,999",4,344 Ratings & 66 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
144,"Google Pixel 8 (Rose, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
145,"Google Pixel 7 (Snow, 128 GB)","₹46,999",4.3,"13,323 Ratings & 1,633 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
146,"OnePlus Nord CE 3 Lite 5G (Pastel lime, 256 GB)","₹19,747",4.4,"58,468 Ratings & 4,116 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
147,"POCO C65 (Pastel Blue, 256 GB)","₹8,999",4.2,"1,257 Ratings & 101 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
148,"MOTOROLA G04 (Concord Black, 128 GB)","₹7,999",4,344 Ratings & 66 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
149,"REDMI 12 5G (Pastel Blue, 128 GB)","₹13,499",4.3,"21,458 Ratings & 1,412 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
150,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
151,"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 256 GB)","₹19,765",4.4,"58,468 Ratings & 4,116 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
152,"MOTOROLA G04 (Sea Green, 128 GB)","₹7,999",4,344 Ratings & 66 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
153,"REDMI 12 5G (Jade Black, 128 GB)","₹13,499",4.3,"21,458 Ratings & 1,412 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
154,"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)","₹22,999",4.3,"31,825 Ratings & 4,057 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
155,"Motorola G32 (Satin Silver, 128 GB)","₹9,999",4.1,"1,12,998 Ratings & 9,468 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
156,"POCO C65 (Matte Black, 128 GB)","₹8,299",4.2,"2,452 Ratings & 191 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
157,"POCO M6 5G (Galactic Black, 256 GB)","₹12,499",4.2,"1,997 Ratings & 153 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
158,"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Buttons","₹2,001",4.3,"1,048 Ratings & 74 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
159,"REDMI 12 5G (Pastel Blue, 256 GB)","₹14,999",4.2,"11,037 Ratings & 861 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
160,"realme 11 5G (Glory Black, 128 GB)","₹15,999",4.3,"58,699 Ratings & 4,672 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
161,Nokia 105 Classic without Charger,₹999,4.1,315 Ratings & 14 Reviews,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
162,"Motorola G32 (Satin Maroon, 128 GB)","₹9,999",4.1,"1,12,998 Ratings & 9,468 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
163,"POCO M6 Pro 5G (Forest Green, 256 GB)","₹13,999",4.2,"8,786 Ratings & 759 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
164,"POCO M4 Pro (Yellow, 128 GB)","₹9,999",4.2,"27,838 Ratings & 2,141 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
165,"Nokia 130 Music Dual Sim, Music Player, Wireless FM Radio and Dedicated Music Buttons","₹1,917",4.3,"1,048 Ratings & 74 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
166,"POCO M6 Pro 5G (Forest Green, 128 GB)","₹10,999",4.3,"58,452 Ratings & 4,004 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
167,"POCO M6 5G (Polaris Green, 128 GB)","₹10,999",4.3,"7,944 Ratings & 500 Reviews",8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 10.5MP Front Camera,4575 mAh Battery,Tensor G3 Processor,1 Year Domestic Warranty
168,"REDMI 12 5G (Pastel Blue, 256 GB)","₹14,999",4.2,"11,037 Ratings & 861 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
169,"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 256 GB)","₹19,889",4.4,"58,468 Ratings & 4,116 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
170,"Google Pixel 8 (Mint, 128 GB)","₹75,999",4.3,"1,454 Ratings & 239 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
171,"Google Pixel 7 Pro (Snow, 128 GB)","₹65,999",4.3,"5,279 Ratings & 738 Reviews",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,Snapdragon 4 Gen 2 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
